"CODUSU";"NRO_HOGAR";"COMPONENTE";"ANO4";"TRIMESTRE";"AGLOMERADO";"POND_TIC";"RESPONDENTE";"IP_III_04";"IP_III_05";"IP_III_06"
"TQRMNOPWUHKLLLCDEIJAH00867731";1;1;2024;4;33;2735;2;1;2;1
"TQRMNOPWUHKLLLCDEIJAH00867731";1;2;2024;4;33;2735;2;1;2;1
"TQRMNOPWVHJKNSCDEIJAH00875166";1;1;2024;4;33;994;1;1;1;1
"TQRMNOPWVHJKNSCDEIJAH00875166";1;2;2024;4;33;994;1;1;1;1
"TQRMNOPWVHJKNSCDEIJAH00875166";1;3;2024;4;33;994;1;1;1;1
"TQRMNOPWVHJKNSCDEIJAH00875166";1;4;2024;4;33;994;1;1;1;1
"TQRMNOPWVHJKNSCDEIJAH00875166";1;5;2024;4;33;994;1;1;1;1
"TQRMNOPWVHJNMQCDEIJAH00873398";1;1;2024;4;33;1154;1;1;2;1
"TQRMNOPWVHJNMQCDEIJAH00873398";1;2;2024;4;33;1154;1;1;1;1
"TQRMNOPWVHJNMQCDEIJAH00873398";1;3;2024;4;33;1154;1;1;1;1
"TQRMNOPWVHJNSPCDEIJAH00877071";1;1;2024;4;33;2755;1;1;1;1
"TQRMNOPWVHJNSPCDEIJAH00877071";1;2;2024;4;33;2755;1;1;1;1
"TQRMNOPWVHKLLLCDEIJAH00866933";1;1;2024;4;33;2242;2;2;2;1
"TQRMNOPWVHKLLLCDEIJAH00866933";1;2;2024;4;33;2242;2;2;2;2
"TQRMNOPWVHLLKNCDEIJAH00855652";1;1;2024;4;33;2203;1;1;2;1
"TQRMNOPWVHLLKNCDEIJAH00855652";1;2;2024;4;33;2203;1;2;2;2
"TQRMNOPWVHLMPUCDEIJAH00855320";1;1;2024;4;33;2198;1;1;2;1
"TQRMNOPWVHLMPUCDEIJAH00855320";1;4;2024;4;33;2198;1;1;2;1
"TQRMNOPWVHLMPUCDEIJAH00855320";1;5;2024;4;33;2198;1;1;2;1
"TQRMNOPWVHLMPUCDEIJAH00855320";1;6;2024;4;33;2198;1;1;2;1
"TQRMNOPWVHLMSMCDEIJAH00855558";1;1;2024;4;33;2156;1;1;2;1
"TQRMNOPWVHLMSMCDEIJAH00855558";1;2;2024;4;33;2156;1;1;2;1
"TQRMNOPWWHJKNSCDEIJAH00875175";1;1;2024;4;33;1295;2;1;1;1
"TQRMNOPWWHJKNSCDEIJAH00875175";1;2;2024;4;33;1295;2;1;1;1
"TQRMNOPWWHJKNSCDEIJAH00875175";1;3;2024;4;33;1295;2;1;1;1
"TQRMNOPWWHJKNSCDEIJAH00875175";1;4;2024;4;33;1295;2;1;1;1
"TQRMNOPWWHJNMQCDEIJAH00874263";1;1;2024;4;33;1234;1;1;2;1
"TQRMNOPWWHJNMQCDEIJAH00874263";1;2;2024;4;33;1234;1;1;2;1
"TQRMNOPWWHJNMQCDEIJAH00874263";1;3;2024;4;33;1234;1;1;2;1
"TQRMNOPWWHJNMQCDEIJAH00874263";1;4;2024;4;33;1234;1;1;2;1
"TQRMNOPWWHKLLLCDEIJAH00870176";1;1;2024;4;33;3236;2;1;2;1
"TQRMNOPWWHKLLLCDEIJAH00870176";1;2;2024;4;33;3236;2;1;2;1
"TQRMNOPWWHKLLLCDEIJAH00870176";1;3;2024;4;33;3236;2;1;2;1
"TQRMNOPWWHLLKNCDEIJAH00855020";1;1;2024;4;33;1838;1;1;2;1
"TQRMNOPWWHMMMSCDEIJAH00870949";1;1;2024;4;33;1545;1;1;1;1
"TQRMNOPWWHMMMSCDEIJAH00870949";1;2;2024;4;33;1545;1;1;1;1
"TQRMNOPWXHJKNSCDEIJAH00873225";1;1;2024;4;33;1017;1;1;1;1
"TQRMNOPWXHJMQNCDEIJAH00874240";1;1;2024;4;33;1842;2;1;2;1
"TQRMNOPWXHJMQNCDEIJAH00874240";1;2;2024;4;33;1842;2;1;2;1
"TQRMNOPWXHJMQNCDEIJAH00874240";1;3;2024;4;33;1842;2;1;1;1
"TQRMNOPWXHJNMQCDEIJAH00872858";1;1;2024;4;33;1133;1;1;2;1
"TQRMNOPWXHJNMQCDEIJAH00872858";1;2;2024;4;33;1133;1;1;2;1
"TQRMNOPWXHJNSPCDEIJAH00877212";1;1;2024;4;33;1487;1;1;2;1
"TQRMNOPWXHJNSPCDEIJAH00877212";1;2;2024;4;33;1487;1;1;2;1
"TQRMNOPWXHKLLLCDEIJAH00866934";1;1;2024;4;33;2527;1;1;1;1
"TQRMNOPWXHKLLLCDEIJAH00866934";1;2;2024;4;33;2527;1;1;1;1
"TQRMNOPWXHKNPOCDEIJAH00867093";1;1;2024;4;33;1392;1;1;2;1
"TQRMNOPWXHKNPOCDEIJAH00867093";1;2;2024;4;33;1392;1;1;2;1
"TQRMNOPWXHKNQMCDEIJAH00871512";1;1;2024;4;33;2005;2;1;1;1
"TQRMNOPWXHKNQMCDEIJAH00871512";1;2;2024;4;33;2005;2;1;2;1
"TQRMNOPWXHKNQMCDEIJAH00871512";1;3;2024;4;33;2005;2;1;1;1
"TQRMNOPWXHLMPUCDEIJAH00855614";1;1;2024;4;33;2556;2;1;1;1
"TQRMNOPWXHLMPUCDEIJAH00855614";1;2;2024;4;33;2556;2;1;1;1
"TQRMNOPWXHLMPUCDEIJAH00855614";1;3;2024;4;33;2556;2;1;1;1
"TQRMNOPWXHMMMSCDEIJAH00870961";1;1;2024;4;33;1684;1;1;2;1
"TQRMNOPWYHJNPUCDEIJAH00873000";1;1;2024;4;33;2072;1;1;2;1
"TQRMNOPWYHJNPUCDEIJAH00873000";1;2;2024;4;33;2072;1;1;2;1
"TQRMNOPWYHJNPUCDEIJAH00873000";1;3;2024;4;33;2072;1;1;1;1
"TQRMNOPWYHJNPUCDEIJAH00873000";1;4;2024;4;33;2072;1;2;2;2
"TQRMNOPWYHKNPOCDEIJAH00867454";1;1;2024;4;33;1613;1;2;2;1
"TQRMNOPWYHKNPOCDEIJAH00867454";1;2;2024;4;33;1613;2;2;2;1
"TQRMNOPWYHLMLLCDEIJAH00873397";1;1;2024;4;33;3713;2;1;1;1
"TQRMNOPWYHLMLLCDEIJAH00873397";1;2;2024;4;33;3713;2;1;1;1
"TQRMNOPWYHLMLLCDEIJAH00873397";1;3;2024;4;33;3713;2;1;1;1
"TQRMNOPWYHLMPUCDEIJAH00855321";1;1;2024;4;33;2526;1;1;1;1
"TQRMNOPWYHLMPUCDEIJAH00855321";1;2;2024;4;33;2526;1;1;2;2
"TQRMNOPWYHMMMRCDEIJAH00812525";1;1;2024;4;33;2294;2;1;1;1
"TQRMNOPWYHMMMRCDEIJAH00812525";1;2;2024;4;33;2294;2;1;1;1
"TQRMNOPWYHMMMRCDEIJAH00812525";1;3;2024;4;33;2294;2;1;1;1
"TQRMNOPWYHMMMRCDEIJAH00812525";1;4;2024;4;33;2294;2;1;1;1
"TQRMNOPXPHJNPUCDEIJAH00873001";1;1;2024;4;33;2144;1;1;2;1
"TQRMNOPXPHJNPUCDEIJAH00873001";1;2;2024;4;33;2144;1;1;2;1
"TQRMNOPXPHJNPUCDEIJAH00873001";1;3;2024;4;33;2144;1;1;2;1
"TQRMNOPXPHLMPPCDEIJAH00855571";1;1;2024;4;33;1701;2;1;2;1
"TQRMNOPXPHLMPPCDEIJAH00855571";1;2;2024;4;33;1701;1;1;2;1
"TQRMNOPXPHLMPUCDEIJAH00855737";1;1;2024;4;33;1631;2;1;1;1
"TQRMNOPXPHLMPUCDEIJAH00855737";1;2;2024;4;33;1631;2;1;1;1
"TQRMNOPXPHMMMRCDEIJAH00855396";1;1;2024;4;33;1848;1;2;2;2
"TQRMNOPXPHMMMRCDEIJAH00855396";1;3;2024;4;33;1848;1;2;2;2
"TQRMNOPXQHJOLTCDEIJAH00875320";1;1;2024;4;33;2697;1;1;2;1
"TQRMNOPXQHJOLTCDEIJAH00875320";1;2;2024;4;33;2697;1;1;2;1
"TQRMNOPXQHJOLTCDEIJAH00875320";1;3;2024;4;33;2697;1;1;1;1
"TQRMNOPXQHJOLTCDEIJAH00875320";1;4;2024;4;33;2697;1;1;1;1
"TQRMNOPXQHLMLLCDEIJAH00855189";1;1;2024;4;33;3301;5;1;2;1
"TQRMNOPXQHLMLLCDEIJAH00855189";1;2;2024;4;33;3301;5;1;1;1
"TQRMNOPXQHLMLLCDEIJAH00855189";1;3;2024;4;33;3301;5;1;2;1
"TQRMNOPXQHLMLLCDEIJAH00855189";1;4;2024;4;33;3301;5;1;2;1
"TQRMNOPXQHLMLLCDEIJAH00855189";1;5;2024;4;33;3301;5;1;2;1
"TQRMNOPXQHMMMRCDEIJAH00855261";1;1;2024;4;33;1762;1;2;1;1
"TQRMNOPXQHMMMRCDEIJAH00855261";1;2;2024;4;33;1762;1;2;2;1
"TQRMNOPXQHMMTRCDEIJAH00812753";1;1;2024;4;33;1389;1;1;2;1
"TQRMNOPXRHJKKQCDEIJAH00874009";1;1;2024;4;33;1530;1;1;2;1
"TQRMNOPXRHJKKQCDEIJAH00874009";1;2;2024;4;33;1530;1;1;2;1
"TQRMNOPXRHJOLTCDEIJAH00875086";1;1;2024;4;33;2576;1;1;2;1
"TQRMNOPXRHJOLTCDEIJAH00875086";1;2;2024;4;33;2576;1;1;2;1
"TQRMNOPXRHJOLTCDEIJAH00875086";1;3;2024;4;33;2576;1;1;1;1
"TQRMNOPXRHKLLLCDEIJAH00868258";1;1;2024;4;33;2400;1;1;1;1
"TQRMNOPXRHLMLLCDEIJAH00876699";1;1;2024;4;33;3109;1;1;2;1
"TQRMNOPXRHLMLLCDEIJAH00876699";1;2;2024;4;33;3109;1;1;2;1
"TQRMNOPXRHLMLLCDEIJAH00876699";1;3;2024;4;33;3109;1;1;2;1
"TQRMNOPXRHMMKMCDEIJAH00855447";1;1;2024;4;33;1579;1;1;2;1
"TQRMNOPXRHMMKMCDEIJAH00855447";1;2;2024;4;33;1579;1;1;2;1
"TQRMNOPXRHMMKMCDEIJAH00855447";1;3;2024;4;33;1579;1;1;2;1
"TQRMNOPXSHJOLTCDEIJAH00872506";1;1;2024;4;33;3367;1;1;2;1
"TQRMNOPXSHJOLTCDEIJAH00872506";1;2;2024;4;33;3367;1;1;2;1
"TQRMNOPXSHJOLTCDEIJAH00872506";1;3;2024;4;33;3367;1;1;2;1
"TQRMNOPXSHJOLTCDEIJAH00872506";1;4;2024;4;33;3367;1;1;1;1
"TQRMNOPXSHMMKOCDEIJAH00855387";1;1;2024;4;33;1591;1;1;2;1
"TQRMNOPXSHMMOSCDEIJAH00855347";1;1;2024;4;33;2156;2;1;2;1
"TQRMNOPXSHMMOSCDEIJAH00855347";1;2;2024;4;33;2156;2;1;2;1
"TQRMNOPXSHMMOSCDEIJAH00855347";1;3;2024;4;33;2156;2;1;2;1
"TQRMNOPXSHMMOSCDEIJAH00855347";1;4;2024;4;33;2156;2;1;2;1
"TQRMNOPXTHMMKOCDEIJAH00812408";1;1;2024;4;33;1842;1;1;2;1
"TQRMNOPXTHMMKOCDEIJAH00812408";1;2;2024;4;33;1842;1;1;2;1
"TQRMNOPXTHMMOSCDEIJAH00812420";1;1;2024;4;33;3052;1;1;2;1
"TQRMNOPXTHMMOSCDEIJAH00812420";1;2;2024;4;33;3052;1;1;2;1
"TQRMNOPXTHMMOSCDEIJAH00812420";1;3;2024;4;33;3052;1;1;2;1
"TQRMNOPXTHMMOSCDEIJAH00812420";1;4;2024;4;33;3052;1;1;2;1
"TQRMNOPXTHMMOSCDEIJAH00812420";1;5;2024;4;33;3052;1;1;2;1
"TQRMNOPXTHMMOSCDEIJAH00812420";1;6;2024;4;33;3052;1;1;2;1
"TQRMNOPXTHMMOSCDEIJAH00812420";1;7;2024;4;33;3052;1;1;2;1
"TQRMNOPXTHMMOSCDEIJAH00812420";1;8;2024;4;33;3052;2;1;2;1
"TQRMNOPXTHMNMLCDEIJAH00812550";1;1;2024;4;33;1880;2;1;2;1
"TQRMNOPXTHMNMLCDEIJAH00812550";1;2;2024;4;33;1880;2;1;2;1
"TQRMNOPXTHMNMLCDEIJAH00812550";1;3;2024;4;33;1880;2;1;1;1
"TQRMNOPXTHMNMLCDEIJAH00812550";1;4;2024;4;33;1880;2;1;1;1
"TQRMNOPXTHMORQCDEIJAH00855489";1;1;2024;4;33;2553;1;1;2;1
"TQRMNOPXTHMORQCDEIJAH00855489";1;3;2024;4;33;2553;1;1;1;1
"TQRMNOPXUHJMLOCDEIJAH00876675";1;1;2024;4;33;1246;1;1;2;1
"TQRMNOPXUHKLRQCDEIJAH00869626";1;1;2024;4;33;939;1;1;1;1
"TQRMNOPXUHKLRQCDEIJAH00869626";1;2;2024;4;33;939;1;1;1;1
"TQRMNOPXUHKOSOCDEIJAH00869856";1;1;2024;4;33;3555;2;1;1;1
"TQRMNOPXUHKOSOCDEIJAH00869856";1;2;2024;4;33;3555;2;1;2;1
"TQRMNOPXUHKOSOCDEIJAH00869856";1;3;2024;4;33;3555;2;1;2;1
"TQRMNOPXUHMMKMCDEIJAH00812345";1;1;2024;4;33;2259;1;1;2;1
"TQRMNOPXUHMMKMCDEIJAH00812345";1;2;2024;4;33;2259;1;1;2;1
"TQRMNOPXUHMORQCDEIJAH00873306";1;1;2024;4;33;3474;1;2;2;1
"TQRMNOPXUHMORQCDEIJAH00873306";1;2;2024;4;33;3474;1;2;2;1
"TQRMNOPXUHMORQCDEIJAH00873306";1;3;2024;4;33;3474;1;2;2;1
"TQRMNOPXVHJKKQCDEIJAH00874378";1;1;2024;4;33;1555;1;1;2;1
"TQRMNOPXVHJMLOCDEIJAH00876079";1;1;2024;4;33;1246;1;1;1;1
"TQRMNOPXVHKLRQCDEIJAH00867349";1;2;2024;4;33;924;2;1;2;1
"TQRMNOPXVHKOSOCDEIJAH00874617";1;1;2024;4;33;3610;1;1;2;1
"TQRMNOPXVHKOSOCDEIJAH00874617";1;2;2024;4;33;3610;1;1;2;1
"TQRMNOPXVHKOSOCDEIJAH00874617";1;3;2024;4;33;3610;1;1;2;1
"TQRMNOPXVHKOSOCDEIJAH00874617";1;4;2024;4;33;3610;1;1;2;2
"TQRMNOPXVHKOSOCDEIJAH00874617";1;5;2024;4;33;3610;1;1;2;2
"TQRMNOPXVHKOSOCDEIJAH00874617";1;6;2024;4;33;3610;1;1;2;2
"TQRMNOPXVHLLPQCDEIJAH00855326";1;1;2024;4;33;1947;1;1;1;1
"TQRMNOPXVHLLPQCDEIJAH00855326";1;2;2024;4;33;1947;2;1;1;1
"TQRMNOPXVHLLTRCDEIJAH00855357";1;1;2024;4;33;2515;1;1;1;1
"TQRMNOPXVHMMKOCDEIJAH00812700";1;1;2024;4;33;3061;1;1;1;1
"TQRMNOPXVHMMKOCDEIJAH00812700";1;2;2024;4;33;3061;1;1;1;1
"TQRMNOPXVHMMKOCDEIJAH00812700";1;3;2024;4;33;3061;1;1;2;2
"TQRMNOPXWHJLQRCDEIJAH00874341";1;1;2024;4;33;1721;2;1;1;1
"TQRMNOPXWHJLQRCDEIJAH00874341";1;2;2024;4;33;1721;2;1;1;1
"TQRMNOPXWHKLRQCDEIJAH00876584";1;1;2024;4;33;800;2;1;1;1
"TQRMNOPXWHKLRQCDEIJAH00876584";1;2;2024;4;33;800;2;1;1;1
"TQRMNOPXWHLLTRCDEIJAH00855358";1;1;2024;4;33;2515;1;1;1;1
"TQRMNOPXWHLOLNCDEIJAH00855622";1;1;2024;4;33;494;1;1;1;1
"TQRMNOPXWHMMKOCDEIJAH00812705";1;1;2024;4;33;2127;1;1;2;1
"TQRMNOPXWHMMKOCDEIJAH00812705";1;2;2024;4;33;2127;1;1;2;1
"TQRMNOPXXHJMLOCDEIJAH00876080";1;1;2024;4;33;1889;2;1;2;1
"TQRMNOPXXHJMLOCDEIJAH00876080";1;2;2024;4;33;1889;2;1;2;1
"TQRMNOPXXHLLPQCDEIJAH00855735";1;1;2024;4;33;1640;3;2;2;2
"TQRMNOPXXHLLPQCDEIJAH00855735";1;3;2024;4;33;1640;3;1;1;1
"TQRMNOPXXHLLPQCDEIJAH00855735";1;4;2024;4;33;1640;3;1;1;1
"TQRMNOPXXHLNPLCDEIJAH00872999";1;1;2024;4;33;2991;1;1;2;1
"TQRMNOPXXHLNPLCDEIJAH00872999";1;2;2024;4;33;2991;1;1;2;1
"TQRMNOPXXHMMOSCDEIJAH00867975";1;1;2024;4;33;2144;2;1;2;1
"TQRMNOPXXHMMOSCDEIJAH00867975";1;2;2024;4;33;2144;2;1;2;1
"TQRMNOPXXHMMOSCDEIJAH00867975";1;4;2024;4;33;2144;2;1;1;1
"TQRMNOPXYHJLPLCDEIJAH00874005";1;1;2024;4;33;1845;1;1;1;1
"TQRMNOPXYHJLPLCDEIJAH00874005";1;2;2024;4;33;1845;1;1;1;1
"TQRMNOPXYHKOPLCDEIJAH00868900";1;1;2024;4;33;4018;1;1;1;1
"TQRMNOPXYHKOPLCDEIJAH00868900";1;2;2024;4;33;4018;1;1;1;1
"TQRMNOPXYHKOPTCDEIJAH00867702";1;1;2024;4;33;1957;1;1;2;1
"TQRMNOPXYHLLPQCDEIJAH00855327";1;1;2024;4;33;1758;2;1;1;1
"TQRMNOPXYHLLPQCDEIJAH00855327";1;2;2024;4;33;1758;2;1;1;1
"TQRMNOPXYHLLTRCDEIJAH00855442";1;1;2024;4;33;2421;2;1;1;1
"TQRMNOPXYHLLTRCDEIJAH00855442";1;2;2024;4;33;2421;2;1;1;1
"TQRMNOPXYHLLTRCDEIJAH00855442";1;5;2024;4;33;2421;2;1;1;1
"TQRMNOPXYHLMNUCDEIJAH00855665";1;1;2024;4;33;1205;1;1;2;1
"TQRMNOPXYHLMNUCDEIJAH00855665";1;2;2024;4;33;1205;1;1;2;1
"TQRMNOPXYHMMOSCDEIJAH00812649";1;1;2024;4;33;2002;1;1;2;1
"TQRMNOPXYHMMOSCDEIJAH00812649";1;2;2024;4;33;2002;1;1;2;1
"TQRMNOPYPHKOPLCDEIJAH00871155";1;1;2024;4;33;4134;1;1;2;1
"TQRMNOPYPHKOPLCDEIJAH00871155";1;2;2024;4;33;4134;1;2;2;1
"TQRMNOPYPHKOPLCDEIJAH00871155";1;3;2024;4;33;4134;1;2;2;1
"TQRMNOPYPHLLPQCDEIJAH00855545";1;1;2024;4;33;2036;2;1;1;1
"TQRMNOPYPHLLPQCDEIJAH00855545";1;2;2024;4;33;2036;2;1;2;1
"TQRMNOPYPHLMNUCDEIJAH00861728";1;1;2024;4;33;1552;1;1;1;1
"TQRMNOPYPHLMNUCDEIJAH00861728";1;2;2024;4;33;1552;1;1;1;1
"TQRMNOPYPHLMNUCDEIJAH00861728";1;3;2024;4;33;1552;1;1;1;1
"TQRMNOPYPHLMNUCDEIJAH00861728";1;4;2024;4;33;1552;1;1;1;1
"TQRMNOPYPHMNKMCDEIJAH00812304";1;1;2024;4;33;1969;1;2;2;1
"TQRMNOPYPHMNROCDEIJAH00812277";1;1;2024;4;33;1220;1;1;2;1
"TQRMNOPYQHJNRPCDEIJAH00876571";1;1;2024;4;33;2041;1;1;1;1
"TQRMNOPYQHJNRPCDEIJAH00876571";1;2;2024;4;33;2041;1;2;2;2
"TQRMNOPYQHJNRPCDEIJAH00876571";1;3;2024;4;33;2041;1;1;1;1
"TQRMNOPYQHJNRPCDEIJAH00876571";1;4;2024;4;33;2041;1;2;2;2
"TQRMNOPYQHLNMQCDEIJAH00855471";1;1;2024;4;33;1526;2;2;2;2
"TQRMNOPYQHLNMQCDEIJAH00855471";1;2;2024;4;33;1526;2;2;2;1
"TQRMNOPYRHKOPLCDEIJAH00876112";1;1;2024;4;33;4134;1;1;2;1
"TQRMNOPYRHKOPLCDEIJAH00876112";1;2;2024;4;33;4134;1;1;2;1
"TQRMNOPYRHKOPLCDEIJAH00876112";1;3;2024;4;33;4134;1;1;2;1
"TQRMNOPYRHLNMQCDEIJAH00861726";1;1;2024;4;33;2038;3;1;1;1
"TQRMNOPYRHLNMQCDEIJAH00861726";1;3;2024;4;33;2038;3;1;2;1
"TQRMNOPYRHLNMQCDEIJAH00861726";1;4;2024;4;33;2038;3;1;1;1
"TQRMNOPYRHLNMQCDEIJAH00861726";1;5;2024;4;33;2038;3;1;1;1
"TQRMNOPYRHLNMQCDEIJAH00861726";1;6;2024;4;33;2038;3;1;1;1
"TQRMNOPYRHLNMQCDEIJAH00861726";1;7;2024;4;33;2038;3;1;1;1
"TQRMNOPYRHLNMQCDEIJAH00861726";1;8;2024;4;33;2038;3;1;1;1
"TQRMNOPYRHLNMQCDEIJAH00861726";1;9;2024;4;33;2038;3;1;2;2
"TQRMNOPYSHLLKNCDEIJAH00855738";1;1;2024;4;33;1591;2;1;2;1
"TQRMNOPYSHLLKNCDEIJAH00855738";1;2;2024;4;33;1591;2;1;2;1
"TQRMNOPYSHLNMQCDEIJAH00855040";2;2;2024;4;33;2275;2;1;1;1
"TQRMNOPYSHLNMQCDEIJAH00855040";2;3;2024;4;33;2275;2;1;1;1
"TQRMNOPYSHLNMQCDEIJAH00855040";2;4;2024;4;33;2275;2;1;1;1
"TQRMNOPYSHMNKMCDEIJAH00812370";1;1;2024;4;33;2001;1;2;2;2
"TQRMNOPYSHMNKMCDEIJAH00812370";1;2;2024;4;33;2001;1;2;2;2
"TQRMNOPYTHKOMLCDEIJAH00867843";1;1;2024;4;33;2703;2;1;2;1
"TQRMNOPYTHKOMLCDEIJAH00867843";1;2;2024;4;33;2703;2;1;2;1
"TQRMNOPYTHKOMLCDEIJAH00867843";1;3;2024;4;33;2703;2;1;2;1
"TQRMNOPYTHKOMLCDEIJAH00867843";1;4;2024;4;33;2703;2;1;2;1
"TQRMNOPYTHKOMLCDEIJAH00867843";1;5;2024;4;33;2703;2;1;2;1
"TQRMNOPYTHLLKNCDEIJAH00855233";1;1;2024;4;33;1838;1;1;2;1
"TQRMNOPYTHLLRLCDEIJAH00856579";2;1;2024;4;33;2161;2;1;1;1
"TQRMNOPYTHLLRLCDEIJAH00856579";2;2;2024;4;33;2161;2;1;1;1
"TQRMNOPYTHLLSOCDEIJAH00876791";1;1;2024;4;33;409;1;1;2;1
"TQRMNOPYTHMMKSCDEIJAH00812217";1;1;2024;4;33;1785;1;1;2;1
"TQRMNOPYTHMMKSCDEIJAH00812217";1;2;2024;4;33;1785;1;1;2;1
"TQRMNOPYUHJMKOCDEIJAH00876554";1;1;2024;4;33;2203;1;1;2;1
"TQRMNOPYUHJMKOCDEIJAH00876554";1;2;2024;4;33;2203;1;1;2;1
"TQRMNOPYUHJMKOCDEIJAH00876554";1;3;2024;4;33;2203;1;1;2;1
"TQRMNOPYUHJNMRCDEIJAH00872872";1;1;2024;4;33;1381;1;1;1;1
"TQRMNOPYUHJNMRCDEIJAH00872872";1;2;2024;4;33;1381;1;1;1;1
"TQRMNOPYUHJNMRCDEIJAH00872872";1;3;2024;4;33;1381;1;1;1;1
"TQRMNOPYUHJNMRCDEIJAH00872872";1;4;2024;4;33;1381;1;1;1;1
"TQRMNOPYUHJOKNCDEIJAH00872631";1;1;2024;4;33;3794;1;1;2;1
"TQRMNOPYUHJOKNCDEIJAH00872631";1;2;2024;4;33;3794;1;1;2;1
"TQRMNOPYUHJOKNCDEIJAH00872631";1;3;2024;4;33;3794;1;1;1;1
"TQRMNOPYUHJOKNCDEIJAH00872631";1;4;2024;4;33;3794;1;1;2;1
"TQRMNOPYUHKOMLCDEIJAH00867515";1;1;2024;4;33;1588;1;1;2;1
"TQRMNOPYUHKOMLCDEIJAH00867515";1;2;2024;4;33;1588;1;1;2;1
"TQRMNOPYUHLOSTCDEIJAH00855195";1;1;2024;4;33;4384;1;1;1;1
"TQRMNOPYUHLOSTCDEIJAH00855195";1;2;2024;4;33;4384;1;1;1;1
"TQRMNOPYUHLOSTCDEIJAH00855195";1;3;2024;4;33;4384;1;1;1;1
"TQRMNOPYVHKMTOCDEIJAH00869318";1;1;2024;4;33;2043;1;1;2;1
"TQRMNOPYVHKMTOCDEIJAH00869318";1;2;2024;4;33;2043;1;1;2;1
"TQRMNOPYVHKMTOCDEIJAH00869318";1;4;2024;4;33;2043;1;1;2;1
"TQRMNOPYVHLMNOCDEIJAH00855044";1;1;2024;4;33;1041;1;1;2;1
"TQRMNOPYVHLMNOCDEIJAH00855044";1;2;2024;4;33;1041;1;1;2;1
"TQRMNOPYVHLMNOCDEIJAH00855044";1;3;2024;4;33;1041;1;1;2;1
"TQRMNOPYVHMLMOCDEIJAH00812389";1;1;2024;4;33;2637;2;1;1;1
"TQRMNOPYVHMLMOCDEIJAH00812389";1;2;2024;4;33;2637;2;1;1;1
"TQRMNOPYVHMLMOCDEIJAH00812389";1;3;2024;4;33;2637;2;1;1;2
"TQRMNOPYWHJMLQCDEIJAH00872784";1;1;2024;4;33;2561;1;1;2;1
"TQRMNOPYWHJMLQCDEIJAH00872784";1;2;2024;4;33;2561;1;1;2;1
"TQRMNOPYWHJMLQCDEIJAH00872784";1;3;2024;4;33;2561;1;1;2;1
"TQRMNOPYWHJOKNCDEIJAH00875206";1;1;2024;4;33;4676;1;1;2;1
"TQRMNOPYWHJOKNCDEIJAH00875206";1;2;2024;4;33;4676;1;1;2;1
"TQRMNOPYWHJOKNCDEIJAH00875206";1;3;2024;4;33;4676;1;1;2;1
"TQRMNOPYWHJOKNCDEIJAH00875206";1;4;2024;4;33;4676;1;1;2;1
"TQRMNOPYWHKMTOCDEIJAH00867342";2;1;2024;4;33;2519;2;1;2;1
"TQRMNOPYWHKMTOCDEIJAH00867342";2;2;2024;4;33;2519;2;1;2;1
"TQRMNOPYWHKMTOCDEIJAH00867342";2;3;2024;4;33;2519;2;1;2;1
"TQRMNOPYWHKMTOCDEIJAH00867342";2;4;2024;4;33;2519;2;1;2;1
"TQRMNOPYWHKMTOCDEIJAH00867342";3;1;2024;4;33;2216;1;2;2;2
"TQRMNOPYWHKMTOCDEIJAH00867342";3;2;2024;4;33;2216;1;2;2;2
"TQRMNOPYWHKOMLCDEIJAH00867516";1;1;2024;4;33;1588;2;1;2;1
"TQRMNOPYWHKOMLCDEIJAH00867516";1;2;2024;4;33;1588;2;1;2;1
"TQRMNOPYWHMMKSCDEIJAH00812219";1;1;2024;4;33;2324;1;1;2;1
"TQRMNOPYWHMMKSCDEIJAH00812219";1;2;2024;4;33;2324;1;1;2;1
"TQRMNOPYWHMMKSCDEIJAH00812219";1;3;2024;4;33;2324;1;1;2;2
"TQRMNOPYWHMMKSCDEIJAH00812219";1;4;2024;4;33;2324;1;1;2;2
"TQRMNOPYXHJOQOCDEIJAH00873208";1;1;2024;4;33;3215;1;1;2;1
"TQRMNOPYXHJOQOCDEIJAH00873208";1;2;2024;4;33;3215;1;1;2;1
"TQRMNOPYXHJOQOCDEIJAH00873208";1;3;2024;4;33;3215;1;1;2;1
"TQRMNOPYXHJOQOCDEIJAH00873208";1;4;2024;4;33;3215;1;2;2;1
"TQRMNOPYXHKMTRCDEIJAH00872060";1;1;2024;4;33;2364;1;1;2;1
"TQRMNOPYYHJOQOCDEIJAH00874306";1;1;2024;4;33;3855;2;1;2;1
"TQRMNOPYYHJOQOCDEIJAH00874306";1;2;2024;4;33;3855;2;1;2;1
"TQRMNOPYYHJOQOCDEIJAH00874306";1;3;2024;4;33;3855;2;2;2;2
"TQRMNOPYYHJOQOCDEIJAH00874306";1;4;2024;4;33;3855;2;2;2;2
"TQRMNOPYYHJOQOCDEIJAH00874306";1;5;2024;4;33;3855;2;2;2;2
"TQRMNOPYYHMMKSCDEIJAH00812689";1;1;2024;4;33;1756;1;1;2;1
"TQRMNOQPPHJMLQCDEIJAH00873395";1;1;2024;4;33;2749;1;1;2;1
"TQRMNOQPPHJMLQCDEIJAH00873395";1;2;2024;4;33;2749;1;1;2;1
"TQRMNOQPPHJNMRCDEIJAH00873400";1;1;2024;4;33;1029;1;1;2;1
