ID RENABAP,Provincia,Municipio,Barrio,Localidad,Tipo de UE,Tipo de Proyecto,Nombre de Proyecto,Financiamiento,Estado,Monto Total,Acta de Inicio Real,% Avance físico
2.1.1,Catamarca,San Fernando Del Valle De Catamarca,Valle Chico,San Fernando del Valle de Catamarca,OSC,POT,"Obras de Conexiones e Instalaciones Intra-lote de Electricidad, Red Peatonal y Arbolado Público.",FISU,En ejecución,"$63,459,000.88",5/11/2021,32.77%
2647,Río Negro,San Carlos De Bariloche,Eva Perón,San Carlos De Bariloche,Provincia,POT,Extensión de Red Eléctrica de Media Tensión,FISU,En ejecución,"$322,893,576.88",4/5/2021,44.54%
1497,Buenos Aires,Cañuelas,Máximo Paz Oeste,Máximo Paz,Provincia,POT,Extensión de la Red de Desagües Cloacales y Conexiones Domiciliarias,FISU,Terminado,"$20,787,060.32",18/6/2021,100.00%
3364,Mendoza,Guaymallén,Estación Buena Nueva,Buena Nueva,Municipio,PEG,“Infraestructura Básica” - Barrio HI.BE.PA,FISU,Terminado,"$33,645,973.86",11/7/2022,100.00%
3076,Formosa,Formosa,Simon Bolívar,Formosa,Municipio,POT,CONEXIONES DOMICILIARIAS E INSTALACIONES INTRADOMICILIARIAS DE AGUA Y ELECTRICIDAD Y VEREDAS,FISU,Terminado,"$66,495,982.76",7/1/2022,100.00%
3076,Formosa,Formosa,Simon Bolívar,Formosa,Municipio,PEG,PROYECTO INTEGRAL DE INTEGRACIÓN SOCIO URBANA,FISU,Terminado,"$51,799,286.50",15/9/2021,100.00%
2442/2444,Neuquén,Neuquén,Primero de Septiembre/Toma 9 de Febrero (HIBEPA),Neuquén,Municipio,POT,"Obra de Red Vial, Red Desague Pluvial, Red Peatonal, Espacio Pubilco y Plaza",FISU,Terminado,"$21,323,778.06",17/6/2021,100.00%
66,Buenos Aires,Cañuelas,El Ombú,Cañuelas,Municipio,PEG,Obras de infraestrctura en Barrio Virgen de Guadalupe Sur y Guadalupe Oestey ejecución de infraestructura para 1309 lotes con servicios,FISU,En ejecución,"$37,115,630.42",28/5/2022,100.00%
2488/2483,Neuquén,Neuquén,26 de Agosto/Cuatro de Febrero,Neuquén,Provincia,POT,POT: Integración Socio Urbana - Barrio 11 de Noviembre,FISU,En ejecución,"$35,107,378.96",1/12/2021,63.34%
331,Buenos Aires,Punta Indio,Latorre,Verónica,Provincia,PEG,Obras de Infraestructura y equipamiento para Barrio Cooperativa Felipe Varela / Loteo y Urbanización de 583 lotes,FISU,En ejecución,"$134,163,743.79",27/6/2022,9.02%
4030/4027,Santa Fe,Reconquista,Virgen de Guadalupe Sur/ Guadalupe Oeste,Reconquista,Municipio,POT,“Veredas y pavimento integral con cordón cuneta”,FISU,En ejecución,"$30,195,993.72",22/8/2023,10.34%
4202,Tierra del Fuego,Ushuaia,11 de Noviembre,Ushuaia,Municipio,POT,“Iluminación vía pública y veredas”,FISU,En ejecución,"$20,333,876.66",3/1/2022,91.70%
4625,Córdoba,Córdoba Capital,Felipe Varela,Córdoba Capital,Municipio,POT,Obras de Infraestructura - Barrio La hoya,FISU,En ejecución,"$20,636,377.57",1/2/2022,73.46%
480,Buenos Aires,La Matanza,Las Antenas,La Tablada,Municipio,POT,Proyecto: Calles Integradas I,FISU,Terminado,"$64,572,682.40",16/9/2021,100.00%
1351,Buenos Aires,La Matanza,El Dorado,González Catán,Municipio,POT,Obras de servicio de Cloaca para Barrio La Igualdad (id-.213) y barrios aledaños ,FISU,Terminado,"$58,830,640.52",12/7/2021,100.00%
222,Buenos Aires,Malvinas Argentinas,La Hoya,Pablo Nogués,Provincia,POT,"""Obras de Ampliación de redes de Agua Potable, Tanque Elevado, Red eléctrica y Alumbrado
público”",FISU,En ejecución,"$712,630,606.89",27/6/2022,68.76%
225,Buenos Aires,Malvinas Argentinas,Alvear,Villa De Mayo,Municipio,POT,RED ELÉCTRICA Y ALUMBRADO PÚBLICO,FISU,En ejecución,"$29,853,830.34",27/4/2023,24.74%
213,Buenos Aires,Baradero,La Igualdad,Baradero,Municipio,POT,Obras de Equipamiento Urbano (Centro Vecinal SUM) Barrio La Calera,FISU,Terminado,"$105,742,918.68",20/7/2021,100.00%
1969,Misiones,Oberá,Caballeriza,Oberá,Provincia,POT,"Integración Socio - Urbana, B° Colombo - Ushuaia.",FISU,Terminado,"$174,820,355.04",6/10/2021,100.00%
4027/4030,Santa Fe,Reconquista,Guadalupe Oeste/Virgen de Guadalupe Sur,Reconquista,Municipio,POT,“Extensión de red de gas y conexiones domiciliarias”,FISU,Terminado,"$181,961,022.94",2/12/2021,100.00%
4230,Córdoba,Villa María,La Calera,Villa María,Provincia,PEG,"Construcción de Infraestructura, Regularización Dominial y Fortalecimiento Organizacional del Barrio Villa Cornu",FISU,Terminado,"$460,972,142.04",1/6/2022,100.00%
4201,Tierra del Fuego,Ushuaia,Colombo,Ushuaia,Municipio,POT,"Obras de Infraestructura básica en el Barrio “La Terminal”
Municipio	POT	Obras de Infraestructura básica en el Barrio “Los Malvones”",FISU,En ejecución,"$36,790,671.11",31/3/2023,6.33%
2660/4391,Río Negro,San Carlos De Bariloche,Nueva Jamaica/Wangelen,San Carlos De Bariloche,OSC,POT,"Playón deportivo ""Estrella roja"" y Equipamiento comunitario",FISU,Terminado,"$35,315,731.51",5/7/2021,100.00%
1676/1677,Córdoba,Córdoba Capital,Doce de Julio/Nueva Esperanza (V. Cornú),Córdoba Capital,Municipio,POT,Obras de Infraestructura básica y urbana,FISU,Terminado,"$36,894,881.06",21/4/2021,100.00%
424,Buenos Aires,Necochea,La Terminal,Necochea,Municipio,PEG,"Generación de Lotes con Servicios, apertura de Calles y módulos habitacionales para la Integración Socio Urbana Barrio Sector KYD",FISU,En ejecución,"$613,116,138.06",9/1/2023,37.31%
629,Buenos Aires,Necochea,Barrio Los Malvones,Necochea,Municipio,POT,“Conexiones intradomiciliarias de cloaca ”,FISU,Terminado,"$61,192,533.52",24/9/2021,100.00%
3374,Mendoza,Guaymallén,Luz de Vida,Rodeo De La Cruz,Municipio,POT,"Obras de Veredas, Arbolado Público y Puente Peatonal",FISU,Terminado,"$43,025,690.91",9/3/2021,100.00%
938,Buenos Aires,Florencio Varela,Los Pilares,Villa Vatteone,Municipio,POT,"“Intervención integral urbana en Loteo Oliva – Lavalle, Mendoza”",FISU,En ejecución,"$24,875,778.85",13/12/2022,15.54%
2953/2954/2955/2956/2957,Tierra del Fuego,Ushuaia,Sector KYD: Barrio Obrero; Escondido; El mirador; Esperanza 2; El cañadon,Ushuaia,Municipio,POT,"Intervención integral urbana en Loteo Musri– Lavalle, Mendoza",FISU,En ejecución,"$411,583,180.41",1/9/2021,60.45%
2683,Entre Ríos,Paraná,Humito,Paraná,Municipio,POT,Intervención integral urbana en Loteo La Solita,FISU,Terminado,"$9,538,809.65",9/11/2021,100.00%
191,Buenos Aires,Esteban Echeverría,Las Chacritas,Monte Grande,Municipio,POT,"Intervención integral urbana en B° Belgrano– Lavalle, Mendoza",FISU,Terminado,"$63,583,878.00",15/9/2021,100.00%
3295,Mendoza,Lavalle,Loteo Oliva,Villa Tulumaya,Municipio,POT,"“Instalaciones intradomiciliarias de gas” Barrio Nahuel Hue, Pampa de Huenuleo, Municipio
de San Carlos de Bariloche.",FISU,En ejecución,"$162,591,788.82",18/10/2021,45.14%
3388,Mendoza,Lavalle,Loteo Musri,Villa Tulumaya,OSC,POT,“Obra Temprana de Equipamiento Comunitario y Conexiones intra domiciliarias a la Red de agua”,FISU,En ejecución,"$53,265,936.87",16/7/2021,83.19%
3389,Mendoza,Lavalle,Loteo La Solita,Lavalle,OSC,POT,“Conexiones intra-domiciliarias de agua”,FISU,En ejecución,"$29,109,098.71",16/7/2021,18.36%
3294,Mendoza,Lavalle,Belgrano,Villa Tulumaya,OSC,POT,Obras de coneciones e instalaciones intralote de agua y electricidad,FISU,En ejecución,"$117,550,184.72",16/7/2021,91.94%
2651,Río Negro,San Carlos De Bariloche,Nahuel Hue,San Carlos De Bariloche,OSC,POT,Obra de Conexiones domiciliarias de electricidad a red e Instalación intra-lote Barrio Villa Argüello,FISU,Terminado,"$7,171,670.60",28/9/2021,100.00%
594,Buenos Aires,Tandil,Villa Laza,Tandil,OSC,POT,Obras de integración Socio Urbana.,FISU,Terminado,"$93,818,198.82",11/6/2021,100.00%
4254,Buenos Aires,General San Martín,Villa Hidalgo,José León Suárez,OSC,POT,Conexiones domiciliarias de electricidad a red e Instalación intra-lote,FISU,Terminado,"$249,237,791.24",17/5/2021,100.00%
611/4283,Buenos Aires,Tandil,Villa Gaucho/ Unión,Tandil,OSC,POT,Obras de Conexiones Intralote a la Red Eléctrica y Red Peatonal (Veredas),FISU,Terminado,"$74,700,631.64",24/1/2022,100.00%
999,Buenos Aires,Berisso,Villa Argüello,Berisso,OSC,POT,"Obras de Equipamiento Comunitario (Sum y Playón) y Red Peatonal (Veredas y
arbolado)",FISU,Terminado,"$35,050,574.48",23/11/2021,100.00%
3961/3953,Neuquén,San Martín De Los Andes,Toma Colonia Maipú,San Martín De Los Andes,OSC,POT,Equipamiento Comunitario y Playón deportivo,FISU,En ejecución,"$470,386,103.57",17/2/2023,96.08%
1564,Buenos Aires,José C. Paz,Sol y Verde II,José C. Paz,OSC,POT,Servicio de Agua: Obra de conexiones Intradomiciliarias de agua,FISU,Terminado,"$925,822,607.11",29/4/2022,100.00%
2939,Buenos Aires,San Isidro,Sauce,Beccar,OSC,POT,Servicio de Electricidad: Obra de conexiones Intradomiciliarias de electricidad,FISU,Terminado,"$1,008,904,712.18",25/8/2021,100.00%
4296,Buenos Aires,General Pueyrredón,Santa Rosa del Mar,Mar Del Plata,OSC,POT,"Obras de instalaciones intra-lote de cloaca, agua y electricidad",FISU,Terminado,"$16,757,163.35",10/10/2021,100.00%
1699,Córdoba,Río Cuarto,Santa Rosa,Río Cuarto,OSC,POT,“Obras de conexión intradomiciliaria de Agua y Puesta en valor de Equipamiento Comunitario SUM”,FISU,Terminado,"$29,104,144.55",20/5/2021,100.00%
736,Buenos Aires,Tigre,San Lorenzo,Ricardo Rojas,OSC,POT,“Obras de Conexiones intra lote a la red de electricidad”,FISU,Terminado,"$129,784,993.07",28/4/2021,100.00%
736,Buenos Aires,Tigre,San Lorenzo,Ricardo Rojas,OSC,POT,"Obras de conexión intra-domiciliaria de agua Barrio Ocho de mayo - Localidad Loma Hermosa, Municipio Gral. San Martín",FISU,Terminado,"$24,442,431.42",30/4/2021,100.00%
417,Buenos Aires,Azul,San Francisco de Asís,Azul,OSC,POT,Obras de Red peatonal (veredas) y Arbolado Barrio Nueva Esperanza - Municipio Las Heras,FISU,Terminado,"$400,159,444.52",27/12/2021,100.00%
987,Buenos Aires,Luján,San Fermín,Luján,OSC,POT,Obras de Conexiones domiciliarias e intra lote a la red de electricidad,FISU,Terminado,"$100,067,442.37",31/5/2021,100.00%
1128,Buenos Aires,Pilar,Pinazo,La Lonja,OSC,POT,Obras de conexiones domiciliarias e intra domiciliarias de electricidad y agua potable,FISU,Terminado,"$77,809,083.48",30/8/2021,100.00%
4549,Buenos Aires,General San Martín,Ocho de Mayo,Loma Hermosa,Provincia,POT,REDES CLOACALES BARRIO AUTÓDROMO – SEGUNDA ETAPA,FISU,Terminado,"$134,082,597.42",26/7/2021,100.00%
3313,Mendoza,Las Heras,Nueva Esperanza,Panquehua,OSC,POT,"Obras de Infraestructura Urbana conexiones e instalaciones intra lote de electricidad,
veredas y arbolado",FISU,Terminado,"$28,150,120.07",27/9/2021,100.00%
3538,Chubut,Trelew,Moreira 4,Trelew,OSC,POT,Obras de Equipamiento Comunitario y Red Peatonal (Veredas y Arbolado),FISU,Terminado,"$1,024,451,292.41",7/12/2021,100.00%
2278,Chaco,Resistencia,La Rubita,Resistencia,OSC,POT,"“Obras de red peatonal, arbolado y reductores de velocidad vehicular”",FISU,Terminado,"$2,534,151,533.29",15/12/2021,100.00%
4384,Buenos Aires,General Pueyrredón,Autódromo,Mar Del Plata,OSC,POT,Obras de infraestructura urbana (conexiones e instalaciones intra lote de agua) - Barrio Gabriel Miró y Fiorito 2 - Localidad Villa Fiorito - Municipio Lomas de Zamora,FISU,En ejecución,"$140,729,134.25",19/9/2022,100.00%
1032,Buenos Aires,Moreno,La Porteña,Moreno,OSC,POT,"Obras de Equipamientos-SUM y Veredas en Barrio La Esperanza”
Organización	POT	Obras de Conexiones Domiciliarias de Electricidad a Red e",FISU,Terminado,"$663,851,693.31",7/9/2021,100.00%
3524,Santiago del Estero,La Banda,Independencia,La Banda,Organización,POT,Obras de Equipamiento Comunitario y Red Peatonal (Veredas y Arbolado),FISU,Terminado,"$43,923,367.44",13/9/2021,100.00%
429,Buenos Aires,San Vicente,Hospital,San Vicente,OSC,POT,"Conexiones domiciliarias e instalaciones intra-lote de agua, cloaca y electricidad y red peatonal (veredas).",FISU,Terminado,"$4,297,820.80",26/11/2021,100.00%
1293/5002,Buenos Aires,Lomas de Zamora,Gabriel Miró/Fiorito,Villa Fiorito 2,OSC,POT,"“Obra Temprana de  Red peatonal (veredas), arbolado público y entubado”",FISU,Terminado,"$8,489,967.16",10/4/2022,100.00%
,Buenos Aires,Tres de Febrero,,Remedios De Escalada,Provincia,LOTES,Ejecución de infraestructura para 678 lotes con servicios,FISU,Terminado,"$4,530,059.20",22/7/2021,100.00%
4341,Salta,Salta Capital,Virgen de Urkupiña,Salta Capital,OSC,POT,Obras de equipamiento comunitario y playón deportivo,FISU,Terminado,"$991,370,854.58",8/4/2022,100.00%
444/852,Buenos Aires,General Pueyrredón,El Martillo/Las Heras,Mar Del Plata,OSC,POT,Obras de conexiones domiciliarias de instalación eléctrica y Red Peatonal y parquización,FISU,Terminado,"$447,054,145.35",22/3/2021,100.00%
1990/1966,Misiones,Posadas,El Mangal/San Onofre 2,Posadas,OSC,POT,Obras de Equipamiento Comunitario y Playón deportivo,FISU,Terminado,"$47,459,198.83",14/7/2021,100.00%
6.1.3,Corrientes,Corrientes,Dr. Montaña,Corrientes,OSC,POT,“Obras de accesibilidad (red peatonal)”,FISU,En ejecución,"$291,638,794.06",27/8/2021,89.39%
4265,Mendoza,Las Heras,Don Bosco,El Borbollón,OSC,POT,"Obras de Intras eléctricas, Veredas y Mobiliario Urbano -Barrio 74 y 153",FISU,Terminado,"$45,456,934.42",15/11/2021,100.00%
2514,Río Negro,Cipolletti,Costa Esperanza,Balsa Las Perlas,OSC,POT,Obras de Conexiones domiciliarias e intra lote a la Red Cloacal Barrio Autódromo - Municipio General Pueyrredón,FISU,Terminado,"$28,344,155.27",13/12/2021,100.00%
2374,Corrientes,Corrientes,Los Astilleros (barrio al lado Virgen de los dolores),Corrientes,OSC,POT,Obras de Conexiones intradomiciliarias eléctricas y veredas,FISU,Terminado,"$58,129,232.05",17/11/2021,100.00%
283,Buenos Aires,Zárate,Barrio H,Zárate,Municipio,POT,"Obras de Infraestructura urbana (Ampliación de red de gas, alumbrado público, pavimentos con cordón)",FISU,Terminado,"$199,132,154.86",12/9/2022,100.00%
1065,Buenos Aires,La Plata,B° 74 y 153 (Sin Nombre)pias,Los Hornos,Municipio,POT,"Obras de Infraestructura urbana (Desague cloacal, desagüe pluvial, pavimentos, veredas y soluciones habitacionales: 22 viviendas nuevas)",FISU,Terminado,"$42,402,208.02",22/3/2021,100.00%
4384,Buenos Aires,General Pueyrredón,Autódromo,Mar Del Plata,Municipio,POT,Obras de integración socio urbanas”,FISU,Terminado,"$372,078,527.49",1/9/2021,100.00%
4507,Tucumán,San Miguel De Tucumán,Ampliación Muñecas III,San Miguel De Tucumán,OSC,POT,Obra de Equipamiento comunitario,FISU,Terminado,"$262,614,133.36",19/12/2021,100.00%
601,Buenos Aires,San Miguel,Mitre,Santa María,Municipio,PEG,Obras de Integración Socio Urbana,FISU,Terminado,"$104,732,597.30",19/7/2021,100.00%
1468,Buenos Aires,San Isidro,Santa Ana,Rodeo De La Cruz,Municipio,POT,"Obras de Infraestructura urbana (Desague cloacal, desagüe pluvial, pavimentos, veredas y soluciones habitacionales: 22 viviendas nuevas)",FISU,En ejecución,"$26,039,814.33",14/5/2021,96.90%
547,Buenos Aires,Berisso,Santa Teresita II,Berisso,Municipio,POT,Obras de integración socio urbanas”,FISU,En ejecución,"$337,482,880.00",10/1/2023,60.19%
3032,Santa Fe,Santa Fe,Playa Norte,Santa Fe,OSC,POT,Obra de Equipamiento comunitario,FISU,Terminado,"$620,873,432.62",16/4/2022,100.00%
3533/3538,Chubut,Trelew,Moreira 3/Moreira 4,Trelew,Municipio,PEG,Obras de Integración Socio Urbana,FISU,En ejecución,"$18,178,506.19",18/11/2022,6.92%
115/418,Buenos Aires,Azul,San Martín de Porres / Villa Giamatolo,Azul,Coop. de servicios,POT,Extensión de red de agua con conexiones domiciliarias y pozo de explotación-,FISU,Terminado,"$28,781,360.28",1/11/2022,100.00%
3010,Santa Fe,Santo Tomé,Santo Tomás de Aquino,Santo Tomé,OSC,POT,"Obras de conexion intra domiciliarias de electricidad, red peatonal y arbolado",FISU,Terminado,"$68,617,622.48",14/12/2022,100.00%
2420,Corrientes,Riachuelo,Rincón Roa,Riachuelo,OSC,POT,Obras de intraconexión electrica y agua,FISU,Terminado,"$38,513,827.36",15/9/2022,100.00%
3379,Mendoza,Maipú,Unidos Por Una Esperanza,Rodeo Del Medio,OSC,POT,Obras de red peatonal y arbolado público,FISU,Terminado,"$188,827,309.92",23/5/2022,100.00%
2114,Salta,Tartagal,Pablo Secretario,Tartagal,OSC,POT,"Obras de Conexiones e Instalaciones Intra-lote de Agua, Red Peatonal y Arbolado Público.",FISU,Terminado,"$148,715,836.24",22/6/2022,100.00%
322,Buenos Aires,La Plata,Cristo Rey,José Melchor Romero,OSC,POT,Obras de conexiones e instalaciones intra lote eléctricas,FISU,Terminado,"$24,752,682.04",6/8/2022,100.00%
2399,Corrientes,Corrientes,La Tosquera,Corrientes,OSC,POT,Obras de conexiones e instalaciones intra lote a la red electrica,FISU,Terminado,"$40,423,196.69",4/4/2022,100.00%
3822,Chaco,Las Breñas,Quinta Ruiz,Las Breñas,OSC,POT,Obras de red peatonal y alumbrado público (etapa II),FISU,Terminado,"$37,132,790.50",8/8/2022,100.00%
2458/2457/2451,Neuquén,Neuquén,Toma Argentina II/ Toma Obrador/ Toma La familia,Neuquén,OSC,POT,Obras de conexiones e instalaciones intra lote a la red electrica,FISU,Terminado,"$58,543,539.14",6/4/2022,100.00%
328,Buenos Aires,Zárate,Nueve de Julio,Lima,Coop. de servicios,POT,PROVISIÓN DE RED ELÉCTRICA Y ALUMBRADO PÚBLICO,FISU,Terminado,"$51,742,622.59",18/2/2022,100.00%
4268,Mendoza,Guaymallén,Los Hornos,El Sauce,OSC,POT,Obras de intra de electricidad,FISU,Terminado,"$50,079,847.37",3/2/2022,100.00%
347,Buenos Aires,Zárate,Pecorena,Zárate,Coop. de servicios,POT,Provisión de Red Eléctrica y alumbrado público,FISU,Terminado,"$229,818,102.62",18/2/2022,100.00%
315,Buenos Aires,Zárate,Los Pinos,Lima,Coop. de servicios,POT,Provisión de Red Eléctrica,FISU,Terminado,"$46,674,018.81",11/2/2022,100.00%
886,Buenos Aires,Lomas de Zamora,Soledad,Villa Fiorito,OSC,POT,Conexiones domiciliarias de agua e infraestructura,FISU,Terminado,"$24,222,429.63",1/9/2022,100.00%
2295,Chaco,Resistencia,Ex Campo Zampa,Resistencia,OSC,POT,"Obra de Conexiones domiciliarias de electricidad a red, instalaciones eléctricas intra-lote,
 red peatonal y parquización",FISU,Terminado,"$84,297,812.11",17/1/2022,100.00%
4484,Buenos Aires,Cañuelas,La Pradera,Máximo Paz,OSC,POT,OBRAS DE EQUIPAMIENTO COMUNITARIO SUM,FISU,Terminado,"$13,649,522.31",15/11/2021,100.00%
3948,Misiones,Montecarlo,Malvinas 6,Montecarlo,OSC,POT,"Obras de Conexiones domiciliarias de agua y electricidad a red e
Instalación intra-lote",FISU,Terminado,"$37,218,894.58",9/2/2022,100.00%
1553,Buenos Aires,Lomas de Zamora,El Paredón,Villa Fiorito,OSC,POT,Obras de Equipamiento Comunitario y Red Peatonal,FISU,Terminado,"$32,321,294.16",8/11/2021,100.00%
3822,Chaco,Las Breñas,Quinta Ruiz,Las Breñas,OSC,POT,"Obras de conexiones domiciliarias de electricidad a red e instalación intra-lote, red peatonal y arbolado",FISU,Terminado,"$23,914,038.90",24/11/2021,100.00%
955,Buenos Aires,Florencio Varela,Paysandú,Santa Rosa,OSC,POT,"Sistema de red peatonal, mejoramiento pluvial y parquización",FISU,Terminado,"$26,924,158.43",14/1/2022,100.00%
4295,Buenos Aires,General Pueyrredón,San Jacinto,Mar Del Plata,OSC,POT,Obras de Equipamiento Comunitario y Playón Deportivo,FISU,Terminado,"$17,369,422.86",15/12/2021,100.00%
969,Buenos Aires,Florencio Varela,Villa María,Santa Rosa,OSC,POT,Obra de red peatonal (veredas y arbolado) y mejoramiento pluvial,FISU,Terminado,"$12,404,777.90",26/11/2021,100.00%
5004,Buenos Aires,Lomas de Zamora,Fiorito 4,Villa Fiorito,OSC,POT,Obras de conexiones e instalaciones intra-lote de Agua y Cloaca,FISU,Terminado,"$5,838,678.90",4/2/2022,100.00%
